Lon,Lat,Bias,Weighted Average
-117.7496300000000,33.39412700000000,-0.3102531400000000,9.702951992562943
-117.7547900000000,33.37613500000000,-0.2826190000000000,9.719698029169321
-117.7611700000000,33.35385900000000,-0.2987527800000000,9.726126806236863
-117.7675500000000,33.33158100000000,-0.3172688500000000,9.752132966835449
-117.7739300000000,33.30930700000000,-0.2818765600000000,9.809875825121743
-117.7803100000000,33.28703600000000,-0.2599144000000000,9.809416911944286
-117.7866900000000,33.26476400000000,-0.2578601800000000,9.832464922602666
-117.7930600000000,33.24249200000000,-0.2617731100000000,9.842782350819130
-117.7994300000000,33.22021500000000,-0.2726302100000000,9.874668275856923
-117.8058000000000,33.19794200000000,-0.2530832300000000,9.840142101949681
-117.8119200000000,33.17652100000000,-0.2505092600000000,9.825993472407385
-117.8182800000000,33.15424000000000,-0.2204551700000000,9.811887158970928
-117.8246400000000,33.13196300000000,-0.2445011100000000,9.793416785993856
-117.8310000000000,33.10968600000000,-0.2199368500000000,9.796855671894619
-117.8373600000000,33.08740900000000,-0.2106761900000000,9.797597841213930
-117.8437100000000,33.06513400000000,-0.2153115300000000,9.790199537153603
-117.8498100000000,33.04371400000000,-0.1983079900000000,9.830688017672916
-117.8561600000000,33.02143800000000,-0.2108469000000000,9.815622958452472
-117.8598200000000,33.00858600000000,-0.2027559300000000,9.859244988058828
-117.8629900000000,32.99744700000000,-0.1912450800000000,9.835290294144048
-117.8688400000000,32.97688300000000,-0.1716156000000000,9.904946990607858
-117.8751800000000,32.95460300000000,-0.2006897900000000,9.887807987636327
-117.8812800000000,32.93318600000000,-0.2257733300000000,9.877885985019459
-117.8876200000000,32.91090900000000,-0.2015051800000000,9.907472275877616
-117.8939600000000,32.88863100000000,-0.1872649200000000,9.845079464502184
-117.9002900000000,32.86635400000000,-0.2013588000000000,9.880624623478123
-117.9066100000000,32.84407300000000,-0.2063679700000000,9.829019807687947
-117.9126900000000,32.82264800000000,-0.1765484800000000,9.799276600670826
-117.9190200000000,32.80036300000000,-0.1868901300000000,9.788688275287786
-117.9253400000000,32.77807600000000,-0.2053337100000000,9.723874836173691
-117.9316500000000,32.75579600000000,-0.1950111400000000,9.726929044896961
-117.9377200000000,32.73436900000000,-0.1850485800000000,9.660691977784067
-117.9440300000000,32.71208700000000,-0.1991415000000000,9.623786079909763
-117.9503400000000,32.68980200000000,-0.1767835600000000,9.625398818125236
-117.9566400000000,32.66751700000000,-0.1829800600000000,9.588111205178775
-117.9627100000000,32.64609300000000,-0.1802506400000000,9.609431424544813
-117.9690100000000,32.62381100000000,-0.1656379700000000,9.580804670823278
-117.9753100000000,32.60152700000000,-0.2041430500000000,9.558146505450523
-117.9813600000000,32.58009900000000,-0.1936655000000000,9.567607924553940
-117.9862000000000,32.56295600000000,-0.1794204700000000,9.494013271910344
-117.9893500000000,32.55181300000000,-0.1845727000000000,9.510955928773482
-117.9939400000000,32.53552600000000,-0.1895561200000000,9.500881838170397
-118.0002300000000,32.51323900000000,-0.1927990900000000,9.478744360947994
-118.0062700000000,32.49181100000000,-0.1763320000000000,9.452910048840730
-118.0125500000000,32.46952300000000,-0.1682539000000000,9.444774713991070
-118.0188300000000,32.44723600000000,-0.2035875300000000,9.459374616548004
